State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Chino Valley Unified District,"=""0400003""",Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,695,118,373,322,8,4,208,3,457,1,14,35.77,19.43,"=""040000300147""",Del Rio Elementary School,4474,Chino Valley Unified District,46,English Language Arts
Arizona,Chino Valley Unified District,"=""0400003""",Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,695,118,373,322,8,4,208,3,457,1,14,35.77,19.43,"=""040000300147""",Del Rio Elementary School,4474,Chino Valley Unified District,48,Math
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,471,38,230,241,6,38,29,11,374,"=""0""",13,27.00,17.44,"=""040757001671""",Desert Canyon Elementary,4240,Scottsdale Unified District,81,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,471,38,230,241,6,38,29,11,374,"=""0""",13,27.00,17.44,"=""040757001671""",Desert Canyon Elementary,4240,Scottsdale Unified District,77,Math
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,2-Middle,562,67,299,263,4,31,57,13,445,"=""0""",12,30.10,18.67,"=""040757000603""",Desert Canyon Middle School,4240,Scottsdale Unified District,54,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,2-Middle,562,67,299,263,4,31,57,13,445,"=""0""",12,30.10,18.67,"=""040757000603""",Desert Canyon Middle School,4240,Scottsdale Unified District,55,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,531,159,295,236,7,7,113,17,348,4,35,38.50,13.79,"=""040593000477""",Desert Cove Elementary School,4241,Paradise Valley Unified District,46,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,531,159,295,236,7,7,113,17,348,4,35,38.50,13.79,"=""040593000477""",Desert Cove Elementary School,4241,Paradise Valley Unified District,38,Math
Arizona,Agua Fria Union High School District,"=""0400450""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,3-High,1774,510,934,840,22,43,889,238,507,5,70,83.28,21.30,"=""040045002273""",Desert Edge High School,4289,Agua Fria Union High School District,23,English Language Arts
Arizona,Agua Fria Union High School District,"=""0400450""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,3-High,1774,510,934,840,22,43,889,238,507,5,70,83.28,21.30,"=""040045002273""",Desert Edge High School,4289,Agua Fria Union High School District,25,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),2-Middle,693,693,368,325,20,22,254,35,337,3,22,28.85,24.02,"=""040906000922""",Desert Foothills Middle School,4260,Washington Elementary School District,39,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),2-Middle,693,693,368,325,20,22,254,35,337,3,22,28.85,24.02,"=""040906000922""",Desert Foothills Middle School,4260,Washington Elementary School District,30,Math
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,757,717,404,353,19,24,465,115,113,2,19,42.00,18.02,"=""040342001254""",Desert Garden Elementary School,4271,Glendale Elementary District,16,English Language Arts
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,757,717,404,353,19,24,465,115,113,2,19,42.00,18.02,"=""040342001254""",Desert Garden Elementary School,4271,Glendale Elementary District,25,Math
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,754,276,382,372,5,15,196,27,488,3,20,42.75,17.64,"=""040625000585""",Desert Harbor Elementary School,4237,Peoria Unified School District,45,English Language Arts
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,754,276,382,372,5,15,196,27,488,3,20,42.75,17.64,"=""040625000585""",Desert Harbor Elementary School,4237,Peoria Unified School District,45,Math
Arizona,Desert Heights Charter Schools,"=""0400610""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,420,142,216,204,2,8,99,13,266,4,28,–,–,"=""040061002056""",Desert Heights Charter School,81099,Desert Heights Charter Schools,53,English Language Arts
Arizona,Desert Heights Charter Schools,"=""0400610""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,420,142,216,204,2,8,99,13,266,4,28,–,–,"=""040061002056""",Desert Heights Charter School,81099,Desert Heights Charter Schools,50,Math
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,1031,1028,556,475,9,3,876,70,64,"=""0""",9,49.00,21.04,"=""040621000505""",Desert Horizon Elementary School,4283,Pendergast Elementary District,19,English Language Arts
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,1031,1028,556,475,9,3,876,70,64,"=""0""",9,49.00,21.04,"=""040621000505""",Desert Horizon Elementary School,4283,Pendergast Elementary District,21,Math
Arizona,Laveen Elementary District,"=""0404290""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,963,504,521,442,24,21,557,212,116,5,28,45.88,20.99,"=""040429002769""",Desert Meadows Elementary School,4276,Laveen Elementary District,29,English Language Arts
Arizona,Laveen Elementary District,"=""0404290""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,963,504,521,442,24,21,557,212,116,5,28,45.88,20.99,"=""040429002769""",Desert Meadows Elementary School,4276,Laveen Elementary District,35,Math
Arizona,Yuma Elementary District,"=""0409600""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,714,425,376,338,3,3,484,8,207,"=""0""",9,33.00,21.64,"=""040960001804""",Desert Mesa Elementary School,4499,Yuma Elementary District,45,English Language Arts
Arizona,Yuma Elementary District,"=""0409600""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,714,425,376,338,3,3,484,8,207,"=""0""",9,33.00,21.64,"=""040960001804""",Desert Mesa Elementary School,4499,Yuma Elementary District,48,Math
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,677,377,358,319,19,18,443,42,140,"=""0""",15,34.20,19.80,"=""040621000304""",Desert Mirage Elementary School,4283,Pendergast Elementary District,43,English Language Arts
Arizona,Pendergast Elementary District,"=""0406210""",Maricopa County,"=""04013""",2-No,4-Title I schoolwide eligible school-No program,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,677,377,358,319,19,18,443,42,140,"=""0""",15,34.20,19.80,"=""040621000304""",Desert Mirage Elementary School,4283,Pendergast Elementary District,40,Math
Arizona,Kaizen Education Foundation dba Discover U Elementary School,"=""0400894""",Maricopa County,"=""04013""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,226,136,124,102,"=""0""",2,94,8,105,1,16,–,–,"=""040089403379""",Desert Mirage Preparatory Academy,91328,Kaizen Education Foundation dba Discover U Elementary School,28,English Language Arts
Arizona,Kaizen Education Foundation dba Discover U Elementary School,"=""0400894""",Maricopa County,"=""04013""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,226,136,124,102,"=""0""",2,94,8,105,1,16,–,–,"=""040089403379""",Desert Mirage Preparatory Academy,91328,Kaizen Education Foundation dba Discover U Elementary School,19,Math
Arizona,Queen Creek Unified District,"=""0406810""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,605,134,311,294,5,8,109,5,461,2,15,25.43,23.79,"=""040681001232""",Desert Mountain Elementary,4245,Queen Creek Unified District,66,English Language Arts
Arizona,Queen Creek Unified District,"=""0406810""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,605,134,311,294,5,8,109,5,461,2,15,25.43,23.79,"=""040681001232""",Desert Mountain Elementary,4245,Queen Creek Unified District,68,Math
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,3-High,2244,145,1131,1113,14,237,173,65,1734,3,18,97.00,23.13,"=""040757000604""",Desert Mountain High School,4240,Scottsdale Unified District,50,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,3-High,2244,145,1131,1113,14,237,173,65,1734,3,18,97.00,23.13,"=""040757000604""",Desert Mountain High School,4240,Scottsdale Unified District,51,Math
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,688,170,363,325,5,8,108,13,537,3,14,42.00,16.38,"=""040775000622""",Desert Mountain School,4246,Deer Valley Unified District,53,English Language Arts
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,688,170,363,325,5,8,108,13,537,3,14,42.00,16.38,"=""040775000622""",Desert Mountain School,4246,Deer Valley Unified District,53,Math
Arizona,Tolleson Elementary District,"=""0408490""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,812,730,413,399,6,13,710,56,15,3,9,38.50,21.09,"=""040849002488""",Desert Oasis Elementary School,4264,Tolleson Elementary District,21,English Language Arts
Arizona,Tolleson Elementary District,"=""0408490""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,812,730,413,399,6,13,710,56,15,3,9,38.50,21.09,"=""040849002488""",Desert Oasis Elementary School,4264,Tolleson Elementary District,26,Math
Arizona,Nadaburg Unified School District,"=""0405460""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,522,318,267,255,5,5,165,11,315,3,18,20.86,25.02,"=""040546002875""",Desert Oasis Elementary School,4252,Nadaburg Unified School District,33,English Language Arts
Arizona,Nadaburg Unified School District,"=""0405460""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,522,318,267,255,5,5,165,11,315,3,18,20.86,25.02,"=""040546002875""",Desert Oasis Elementary School,4252,Nadaburg Unified School District,24,Math
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,556,368,297,259,3,17,225,38,229,3,41,35.96,15.46,"=""040625000510""",Desert Palms Elementary School,4237,Peoria Unified School District,34,English Language Arts
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,556,368,297,259,3,17,225,38,229,3,41,35.96,15.46,"=""040625000510""",Desert Palms Elementary School,4237,Peoria Unified School District,36,Math
Arizona,Gilbert Unified District,"=""0403400""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,3-High,2768,8,1403,1365,25,99,558,117,1896,5,68,109.90,25.19,"=""040340002283""",Desert Ridge High,4239,Gilbert Unified District,47,English Language Arts
Arizona,Gilbert Unified District,"=""0403400""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,3-High,2768,8,1403,1365,25,99,558,117,1896,5,68,109.90,25.19,"=""040340002283""",Desert Ridge High,4239,Gilbert Unified District,44,Math
Arizona,Gilbert Unified District,"=""0403400""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,2-Middle,1305,8,674,631,9,37,283,54,890,1,31,58.50,22.31,"=""040340002112""",Desert Ridge Jr. High,4239,Gilbert Unified District,46,English Language Arts
Arizona,Gilbert Unified District,"=""0403400""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,2-Middle,1305,8,674,631,9,37,283,54,890,1,31,58.50,22.31,"=""040340002112""",Desert Ridge Jr. High,4239,Gilbert Unified District,41,Math
Arizona,Desert Rose Academy Inc.,"=""0400322""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,3-High,177,156,89,88,6,6,104,14,42,"=""0""",5,–,–,"=""040032202205""",Desert Rose Academy Charter School,79441,"Desert Rose Academy,Inc.",8,English Language Arts
Arizona,Desert Rose Academy Inc.,"=""0400322""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,3-High,177,156,89,88,6,6,104,14,42,"=""0""",5,–,–,"=""040032202205""",Desert Rose Academy Charter School,79441,"Desert Rose Academy,Inc.",7,Math
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,615,180,338,277,3,15,86,19,477,1,14,34.90,17.62,"=""040775001563""",Desert Sage Elementary School,4246,Deer Valley Unified District,54,English Language Arts
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,615,180,338,277,3,15,86,19,477,1,14,34.90,17.62,"=""040775001563""",Desert Sage Elementary School,4246,Deer Valley Unified District,65,Math
Arizona,Cartwright Elementary District,"=""0401680""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,2-Middle,1051,1048,567,484,14,7,921,56,46,1,6,50.01,21.02,"=""040168000092""",Desert Sands Middle School,4282,Cartwright Elementary District,20,English Language Arts
Arizona,Cartwright Elementary District,"=""0401680""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,2-Middle,1051,1048,567,484,14,7,921,56,46,1,6,50.01,21.02,"=""040168000092""",Desert Sands Middle School,4282,Cartwright Elementary District,22,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,474,42,260,214,3,12,69,8,361,2,19,31.00,15.29,"=""040593000478""",Desert Shadows Elementary School,4241,Paradise Valley Unified District,61,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,474,42,260,214,3,12,69,8,361,2,19,31.00,15.29,"=""040593000478""",Desert Shadows Elementary School,4241,Paradise Valley Unified District,64,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,2-Middle,927,73,464,463,4,30,118,17,720,"=""0""",38,37.01,25.05,"=""040593000479""",Desert Shadows Middle School,4241,Paradise Valley Unified District,60,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,2-Middle,927,73,464,463,4,30,118,17,720,"=""0""",38,37.01,25.05,"=""040593000479""",Desert Shadows Middle School,4241,Paradise Valley Unified District,51,Math
Arizona,Nogales Unified District,"=""0405530""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,2-Middle,690,688,346,344,"=""0""",4,682,1,2,"=""0""",1,34.00,20.29,"=""040553001238""",Desert Shadows Middle School,4457,Nogales Unified District,32,English Language Arts
Arizona,Nogales Unified District,"=""0405530""",Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,2-Middle,690,688,346,344,"=""0""",4,682,1,2,"=""0""",1,34.00,20.29,"=""040553001238""",Desert Shadows Middle School,4457,Nogales Unified District,37,Math
Arizona,Desert Sky Community School  Inc.,"=""0400448""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,1-Primary,64,28,38,26,2,1,19,1,35,1,5,–,–,"=""040044802638""",Desert Sky Community School,88308,"Desert Sky Community School, Inc.",27,English Language Arts
Arizona,Desert Sky Community School  Inc.,"=""0400448""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",No,1-Primary,64,28,38,26,2,1,19,1,35,1,5,–,–,"=""040044802638""",Desert Sky Community School,88308,"Desert Sky Community School, Inc.",17,Math
Arizona,Vail Unified District,"=""0408850""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,774,‡,396,378,3,28,264,56,398,3,22,39.54,19.58,"=""040885002194""",Desert Sky Middle School,4413,Vail Unified District,62,English Language Arts
Arizona,Vail Unified District,"=""0408850""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,774,‡,396,378,3,28,264,56,398,3,22,39.54,19.58,"=""040885002194""",Desert Sky Middle School,4413,Vail Unified District,65,Math
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,2-Middle,694,360,370,324,11,15,192,36,420,1,19,31.00,22.39,"=""040775001147""",Desert Sky Middle School,4246,Deer Valley Unified District,40,English Language Arts
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,2-Middle,694,360,370,324,11,15,192,36,420,1,19,31.00,22.39,"=""040775001147""",Desert Sky Middle School,4246,Deer Valley Unified District,33,Math
Arizona,Somerton Elementary District,"=""0407890""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,425,422,225,200,1,1,399,"=""0""",24,"=""0""","=""0""",20.71,20.52,"=""040789001565""",Desert Sonora Elementary School,4500,Somerton Elementary District,28,English Language Arts
Arizona,Somerton Elementary District,"=""0407890""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,1-Primary,425,422,225,200,1,1,399,"=""0""",24,"=""0""","=""0""",20.71,20.52,"=""040789001565""",Desert Sonora Elementary School,4500,Somerton Elementary District,37,Math
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,939,837,474,465,17,46,658,118,76,1,23,44.00,21.34,"=""040342002281""",Desert Spirit,4271,Glendale Elementary District,23,English Language Arts
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,939,837,474,465,17,46,658,118,76,1,23,44.00,21.34,"=""040342002281""",Desert Spirit,4271,Glendale Elementary District,26,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,451,52,237,214,2,8,59,8,361,"=""0""",13,33.00,13.67,"=""040593001239""",Desert Springs Preparatory Elementary School,4241,Paradise Valley Unified District,66,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,451,52,237,214,2,8,59,8,361,"=""0""",13,33.00,13.67,"=""040593001239""",Desert Springs Preparatory Elementary School,4241,Paradise Valley Unified District,56,Math
Arizona,Avondale Elementary District,"=""0400960""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,679,380,383,296,11,13,347,83,210,8,7,31.34,21.67,"=""040096002255""",Desert Star,4272,Avondale Elementary District,35,English Language Arts
Arizona,Avondale Elementary District,"=""0400960""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,679,380,383,296,11,13,347,83,210,8,7,31.34,21.67,"=""040096002255""",Desert Star,4272,Avondale Elementary District,29,Math
ARIZONA,Desert Star Academy,"=""0400922""",Mohave County,"=""04015""",1-Yes,6-Not a Title I school,"=""0404""",No,1-Primary,199,96,100,99,1,1,52,2,140,1,2,–,–,"=""040092203458""",Desert Star Academy,92302,Desert Star Academy,46,English Language Arts
ARIZONA,Desert Star Academy,"=""0400922""",Mohave County,"=""04015""",1-Yes,6-Not a Title I school,"=""0404""",No,1-Primary,199,96,100,99,1,1,52,2,140,1,2,–,–,"=""040092203458""",Desert Star Academy,92302,Desert Star Academy,37,Math
Arizona,Desert Star Community School  Inc.,"=""0400439""",Yavapai County,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,1-Primary,174,‡,103,71,1,5,16,1,137,"=""0""",14,–,–,"=""040043902644""",Desert Star Community School,88321,"Desert Star Community School, Inc.",48,English Language Arts
Arizona,Desert Star Community School  Inc.,"=""0400439""",Yavapai County,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,1-Primary,174,‡,103,71,1,5,16,1,137,"=""0""",14,–,–,"=""040043902644""",Desert Star Community School,88321,"Desert Star Community School, Inc.",40,Math
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,381,68,187,194,"=""0""",7,64,6,294,"=""0""",10,21.50,17.72,"=""040000100616""",Desert Sun Academy,4244,Cave Creek Unified District,59,English Language Arts
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,381,68,187,194,"=""0""",7,64,6,294,"=""0""",10,21.50,17.72,"=""040000100616""",Desert Sun Academy,4244,Cave Creek Unified District,57,Math
Arizona,Avondale Elementary District,"=""0400960""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,665,330,339,326,6,22,319,114,197,3,4,32.34,20.56,"=""040096002381""",Desert Thunder,4272,Avondale Elementary District,43,English Language Arts
Arizona,Avondale Elementary District,"=""0400960""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,665,330,339,326,6,22,319,114,197,3,4,32.34,20.56,"=""040096002381""",Desert Thunder,4272,Avondale Elementary District,42,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,570,42,294,276,3,32,59,18,430,2,26,38.00,15.00,"=""040593001195""",Desert Trails Elementary School,4241,Paradise Valley Unified District,78,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,570,42,294,276,3,32,59,18,430,2,26,38.00,15.00,"=""040593001195""",Desert Trails Elementary School,4241,Paradise Valley Unified District,77,Math
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,562,264,310,252,4,16,178,39,303,1,21,32.17,17.47,"=""040625001316""",Desert Valley Elementary School,4237,Peoria Unified School District,38,English Language Arts
Arizona,Peoria Unified School District,"=""0406250""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,562,264,310,252,4,16,178,39,303,1,21,32.17,17.47,"=""040625001316""",Desert Valley Elementary School,4237,Peoria Unified School District,41,Math
Arizona,Bullhead City School District,"=""0401500""",Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes under Provision 2,1-Primary,474,473,258,216,1,5,293,4,154,"=""0""",17,24.00,19.75,"=""040150001053""",Desert Valley School,4378,Bullhead City School District,30,English Language Arts
Arizona,Bullhead City School District,"=""0401500""",Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes under Provision 2,1-Primary,474,473,258,216,1,5,293,4,154,"=""0""",17,24.00,19.75,"=""040150001053""",Desert Valley School,4378,Bullhead City School District,32,Math
Arizona,Juniper Tree Academy,"=""0400268""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,643,283,337,306,8,12,356,21,237,8,1,–,–,"=""040026802092""",Desert View Academy,79064,Juniper Tree Academy,70,English Language Arts
Arizona,Juniper Tree Academy,"=""0400268""",Yuma County,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,643,283,337,306,8,12,356,21,237,8,1,–,–,"=""040026802092""",Desert View Academy,79064,Juniper Tree Academy,59,Math
